pro1,pro2,pro3,pro4,pro5,pro6,pro7,pro8,pro9,pro10
0.0199999999999999,0.0,0.2554285714285715,0.0278571428571428,0.2505714285714286,0.3211428571428571,0.091,0.0555714285714285,0.001,0.0010000000000000005
0.0199999999999999,0.0227142857142857,0.1209285714285714,0.0385714285714285,0.1724285714285714,0.1377142857142857,0.064,0.0907857142857142,0.001,0.0010000000000000005
0.0309999999999999,0.0466428571428571,0.1169999999999999,0.0696428571428571,0.2097142857142857,0.093,0.001,0.2385,0.0124285714285714,0.034999999999999996
0.062,0.0964285714285714,0.1952142857142857,0.0608571428571428,0.2169285714285714,0.1821428571428572,0.0095714285714285,0.2257142857142857,0.0209999999999999,0.11299999999999999
0.0915714285714286,0.1858571428571429,0.292,0.0209999999999999,0.2112857142857142,0.2857857142857143,0.0209999999999999,0.1974285714285714,0.0309285714285714,0.1500714285714286
0.1807857142857143,0.0595714285714285,0.3782857142857143,0.0209999999999999,0.2075,0.2601428571428571,0.0209999999999999,0.2602857142857143,0.1599999999999999,0.1757142857142857
0.1620714285714286,0.07,0.2345714285714286,0.0209999999999999,0.176,0.1594285714285714,0.102,0.1507142857142857,0.0309285714285714,0.14685714285714283
0.1514285714285714,0.1037857142857143,0.2163571428571428,0.0209999999999999,0.1512857142857142,0.0928571428571428,0.1422142857142857,0.1558571428571428,0.0209999999999999,0.15028571428571433
0.1109999999999999,0.1749285714285715,0.2720000000000001,0.0209999999999999,0.1732857142857142,0.1982857142857143,0.0879285714285714,0.1967142857142856,0.0209999999999999,0.20742857142857138
0.1081428571428571,0.0654285714285714,0.3053571428571428,0.0209999999999999,0.2134285714285714,0.2488571428571428,0.1256428571428571,0.2026428571428571,0.2098571428571428,0.27892857142857147
0.1258571428571428,0.0928571428571428,0.282,0.0209999999999999,0.2024285714285714,0.1577142857142857,0.0772857142857142,0.1265714285714285,0.2390714285714286,0.24657142857142858
0.185,0.1797142857142857,0.2884999999999999,0.0209999999999999,0.2329999999999999,0.1824999999999999,0.0729999999999999,0.1736428571428571,0.1531428571428571,0.1827142857142857
0.0720714285714285,0.1737857142857142,0.3811428571428571,0.0209999999999999,0.1968571428571428,0.1475714285714285,0.0848571428571428,0.1702857142857143,0.1508571428571428,0.23842857142857143
0.0819999999999999,0.0708571428571428,0.3233571428571428,0.0209999999999999,0.2131428571428571,0.1898571428571428,0.1459285714285714,0.1650714285714285,0.1701428571428571,0.27342857142857135
0.0829999999999999,0.066,0.0905714285714286,0.0209999999999999,0.2084285714285714,0.3121428571428571,0.1845714285714285,0.227142857142857,0.2670714285714286,0.2643571428571428
0.0789999999999999,0.0425714285714285,0.022,0.0209999999999999,0.2061428571428571,0.207,0.1004285714285714,0.2168571428571428,0.3623571428571428,0.10099999999999999
0.0885714285714285,0.0662857142857143,0.0234285714285714,0.001,0.1469285714285714,0.2194285714285714,1.182857142857143,0.2093571428571428,0.2152857142857142,0.10099999999999999
0.1565714285714285,0.0199999999999999,0.0234285714285714,0.001,0.0804285714285714,0.1919285714285714,2.032714285714285,0.1744285714285713,0.1371428571428571,0.10099999999999999
0.1809285714285714,0.0646428571428571,0.022,0.0400714285714285,0.139,0.2217142857142856,0.198,0.1885,0.1422142857142857,0.10099999999999999
0.1087142857142857,0.1285714285714286,0.0234285714285714,0.0801428571428571,0.3034285714285715,0.2362857142857143,0.3273571428571428,0.1682857142857143,0.2555,0.10099999999999999
0.1024285714285714,0.0199999999999999,0.1594285714285714,0.0424285714285714,0.3698571428571429,0.1478571428571428,0.2652857142857142,0.1805714285714286,0.3994285714285714,0.10099999999999999
0.0199999999999999,0.0199999999999999,0.0657142857142857,0.057,0.3752857142857144,0.1795714285714285,0.2241428571428572,0.1852857142857143,0.2689285714285713,0.10099999999999999
0.0199999999999999,0.0214285714285714,0.022,0.0677142857142857,0.3960714285714286,0.1815714285714285,0.2584285714285715,0.2294285714285714,0.2357142857142858,0.10099999999999999
0.137,0.0557142857142857,0.022,0.0209999999999999,0.4225714285714285,0.1766428571428571,0.2578571428571428,0.244142857142857,0.2102857142857143,0.10099999999999999
0.0367142857142857,0.1360714285714285,0.0234285714285714,0.0209999999999999,0.4050714285714285,0.1572142857142857,0.2771428571428571,0.2379285714285714,0.0823571428571428,0.07957142857142854
0.0199999999999999,0.0214285714285714,0.022,0.0209999999999999,0.3841428571428572,0.1295714285714286,0.1605714285714286,0.2864285714285715,0.1500714285714285,0.0010000000000000005
0.0199999999999999,0.0199999999999999,0.0959999999999999,0.0209999999999999,0.103142857142857,0.1884285714285714,0.0209999999999999,0.2932857142857143,0.0607142857142857,0.022428571428571433
